lotplan,date,harvested_tonnes,min_N,max_N,leaf_water_content,sugar_made,dollar_made
1RP720176,2017-11-27,600.855,135,150,0.526799758,91.0386363636364,13218.81
1RP720176,2017-12-07,55.689,122.3013699,137.3013699,0.555977934,8.43772727272727,1225.158
1RP720176,2017-12-17,0,117.8317536,132.8317536,0.561498117,0,0
1RP720176,2017-12-27,53.735,111.9073569,126.9073569,0.613285696,8.14166666666667,1182.17
1RP720176,2018-01-06,33.218,134.8648649,149.8648649,0.692363292,5.0330303030303,730.796
1RP720176,2018-01-26,0,135,150,0.556821793,0,0
1RP720176,2018-02-15,0,106.5043394,121.5043394,0.786836378,0,0
1RP720176,2018-03-17,0,88.90067502,103.900675,0.716046159,0,0
1RP720176,2018-04-16,493.385,129.1353383,144.1353383,0.659404385,74.755303030303,10854.47
1RP720176,2018-04-26,0,89.00192864,104.0019286,0.748067875,0,0
1RP720176,2018-05-06,905.679,135,150,0.661550593,137.224090909091,19924.938
1RP720176,2018-05-26,0,133.6755952,148.6755952,0.704528183,0,0
1RP720176,2018-06-05,95.746,112.0549451,127.0549451,0.624142215,14.5069696969697,2106.412
1RP720176,2018-06-15,174.883,120.9439124,135.9439124,0.611823364,26.4974242424242,3847.426
1RP720176,2018-06-25,67.413,122.9909366,137.9909366,0.634307854,10.2140909090909,1483.086
1RP720176,2018-07-05,87.93,123.041958,138.041958,0.628733661,13.3227272727273,1934.46
1RP720176,2018-07-15,8.793,125.0888099,140.0888099,0.623162384,1.33227272727273,193.446
1RP720176,2018-07-25,47.873,130.9143969,145.9143969,0.652603271,7.25348484848485,1053.206
1RP720176,2018-08-04,86.953,134.4,149.4,0.603693095,13.174696969697,1912.966
1RP720176,2018-08-14,242.296,135,150,0.659816136,36.7115151515152,5330.512
1RP720176,2018-08-24,23.448,135,150,0.632985546,3.55272727272727,515.856
1RP720176,2018-09-03,127.987,135,150,0.655116999,19.3919696969697,2815.714
1RP720176,2018-09-13,0,135,150,0.586319375,0,0
1RP720176,2018-10-03,30.287,,,,4.58893939393939,666.314
1RP720176,2018-10-23,0,,,,0,0
1RP720176,2018-11-02,0,,,,0,0
1RP720176,2018-11-12,0,,,,0,0
1RP720176,2018-11-22,0,135,150,0.553077756,0,0
1RP720176,2018-12-02,0,135,150,0.668225838,0,0
1RP720176,2019-01-01,0,135,150,0.614639061,0,0
1RP720176,2019-01-21,0,112.9559748,127.9559748,0.643179372,0,0
1RP720176,2019-02-20,0,99.09753363,114.0975336,0.735204191,0,0
1RP720176,2019-03-02,59.597,118.1588448,133.1588448,0.646728863,9.02984848484849,1311.134
1RP720176,2019-03-12,0,97.35109718,112.3510972,0.719341728,0,0
1RP720176,2019-04-11,39.08,106.5539804,121.5539804,0.692128534,5.92121212121212,859.76
1RP720176,2019-04-21,352.697,119.5413669,134.5413669,0.647846674,53.4389393939394,7759.334
1RP720176,2019-05-01,93.792,134.4130435,149.4130435,0.713819078,14.2109090909091,2063.424
1RP720176,2019-05-11,0,93.90256959,108.9025696,0.710653859,0,0
1RP720176,2019-05-21,828.496,135,150,0.514270359,125.529696969697,18226.912
1RP720176,2019-06-10,0,135,150,0.46354693,0,0
1RP720176,2019-06-20,0,96.25704622,111.2570462,0.733850193,0,0
1RP720176,2019-06-30,16.609,103.637931,118.637931,0.708497262,2.51651515151515,365.398
1RP720176,2019-07-20,1.954,107.0910138,122.0910138,0.676580797,0.296060606060606,42.988
1RP720176,2019-07-30,109.424,110.7142857,125.7142857,,16.5793939393939,2407.328
1RP720176,2019-08-09,142.642,110.852459,125.852459,0.694443411,21.6124242424242,3138.124
1RP720189,2016-12-22,0,126.3207547,141.3207547,0.719991755,0,0
1RP720189,2017-01-01,0,112.8447912,127.8447912,0.699430112,0,0
1RP720189,2017-01-11,292.123,114.8310811,129.8310811,0.694100817,44.2610606060606,6426.706
1RP720189,2017-02-10,422.064,114.0091463,129.0091463,0.603870846,63.9490909090909,9285.408
1RP720189,2017-02-20,0,88.65827182,103.6582718,0.742299705,0,0
1RP720189,2017-03-02,632.119,129.2481884,144.2481884,0.73746069,95.7756060606061,13906.618
1RP720189,2017-03-12,0,86.12882378,101.1288238,0.781291588,0,0
1RP720189,2017-04-01,0,99.54603581,114.5460358,0.829068223,0,0
1RP720189,2017-04-11,66.436,97.96751536,112.9675154,0.786030073,10.0660606060606,1461.592
1RP720189,2017-05-01,2047.792,135,150,0.423192787,310.271515151515,45051.424
1RP720189,2017-05-11,0,90.89005236,105.8900524,0.807110768,0,0
1RP720189,2017-05-21,0,108.8658485,123.8658485,0.70644607,0,0
1RP720189,2017-05-31,9.77,98.37016575,113.3701657,0.721707737,1.48030303030303,214.94
1RP720189,2017-06-20,61.551,96.45196507,111.4519651,0.834008574,9.32590909090909,1354.122
1RP720189,2017-07-10,302.87,127.3181818,142.3181818,0.743185123,45.8893939393939,6663.14
1RP720189,2017-07-20,0,96.95374016,111.9537402,0.83303477,0,0
1RP720189,2017-07-30,195.4,106.8913755,121.8913755,0.746394121,29.6060606060606,4298.8
1RP720189,2017-08-09,84.999,106.8051576,121.8051576,0.756225253,12.8786363636364,1869.978
1RP720189,2017-08-19,328.272,117.1362669,132.1362669,0.782469335,49.7381818181818,7221.984
1RP720189,2017-09-08,1035.62,134.9570201,149.9570201,0.675655581,156.912121212121,22783.64
1RP720189,2017-09-18,60.574,135,150,0.604894794,9.17787878787879,1332.628
1RP720189,2017-09-28,185.63,135,150,0.634701708,28.1257575757576,4083.86
1RP720189,2017-10-08,83.045,135,150,0.58493853,12.5825757575758,1826.99
1RP720189,2017-10-28,0,122.6785714,137.6785714,0.616643581,0,0
1RP720189,2017-11-07,0,116.9318182,131.9318182,0.669518925,0,0
1RP720189,2017-11-17,0,135,150,0.574945862,0,0
1RP720189,2017-11-27,0,135,150,0.602803599,0,0
1RP720189,2017-12-07,729.819,107.4535011,122.4535011,0.626253797,110.578636363636,16056.018
1RP720189,2017-12-17,505.109,115.6521739,130.6521739,0.612001556,76.5316666666667,11112.398
1RP720189,2017-12-27,0,102.8243671,117.8243671,0.691801755,0,0
1RP720189,2018-01-06,655.567,123.2693878,138.2693878,0.639129348,99.3283333333333,14422.474
1RP720189,2018-01-26,0,135,150,0.346997607,0,0
1RP720189,2018-02-15,701.486,132.4908807,147.4908807,0.664686862,106.285757575758,15432.692
1RP720189,2018-03-17,433.788,106.8305085,121.8305085,0.693369038,65.7254545454546,9543.336
1RP720189,2018-04-16,627.234,135,150,0.619381865,95.0354545454546,13799.148
1RP720189,2018-04-26,0,90.32568619,105.3256862,0.770659369,0,0
1RP720189,2018-05-06,0,105.3192796,120.3192796,0.768814326,0,0
1RP720189,2018-05-26,0,107.562299,122.562299,0.743480855,0,0
1RP720189,2018-06-05,61.551,95.59175258,110.5917526,0.738544137,9.32590909090909,1354.122
1RP720189,2018-06-15,78.16,104.9744136,119.9744136,0.736726026,11.8424242424242,1719.52
1RP720189,2018-06-25,35.172,119.9090515,134.9090515,0.727505771,5.32909090909091,773.784
1RP720189,2018-07-05,2169.917,135,150,0.653368037,328.775303030303,47738.174
1RP720189,2018-07-15,0,118.8443519,133.8443519,0.690843532,0,0
1RP720189,2018-07-25,449.42,127.0841889,142.0841889,0.708487856,68.0939393939394,9887.24
1RP720189,2018-08-04,0,133.9234936,148.9234936,0.677933828,0,0
1RP720189,2018-08-14,760.106,134.6566524,149.6566524,0.699671186,115.167575757576,16722.332
1RP720189,2018-08-24,127.01,135,150,0.678245104,19.2439393939394,2794.22
1RP720189,2018-09-03,307.755,135,150,0.695481831,46.6295454545455,6770.61
1RP720189,2018-09-13,0,135,150,0.63350152,0,0
1RP720189,2018-10-03,327.295,135,150,0.66294371,49.5901515151515,7200.49
1RP720189,2018-10-23,2.931,135,150,0.66205742,0.444090909090909,64.482
1RP720189,2018-11-02,0.977,,,,0.148030303030303,21.494
1RP720189,2018-11-12,0,135,150,0.643926332,0,0
1RP720189,2018-11-22,0,135,150,0.666003534,0,0
1RP720189,2018-12-02,1.954,135,150,0.615171952,0.296060606060606,42.988
1RP720189,2019-01-01,0,126.75,141.75,0.616837757,0,0
1RP720189,2019-01-21,0,98.63636364,113.6363636,0.686020702,0,0
1RP720189,2019-02-20,0,95.11720385,110.1172039,0.790787984,0,0
1RP720189,2019-03-02,0,94.85680191,109.8568019,0.751511837,0,0
1RP720189,2019-03-12,18.563,93.46893788,108.4689379,0.801968204,2.81257575757576,408.386
1RP720189,2019-04-11,496.316,130.6441872,145.6441872,0.709173995,75.199393939394,10918.952
1RP720189,2019-04-21,0,119.1769912,134.1769912,0.712871269,0,0
1RP720189,2019-05-01,1000.448,132.4029126,147.4029126,0.692512764,151.58303030303,22009.856
1RP720189,2019-05-11,0,96.66735452,111.6673545,0.733080061,0,0
1RP720189,2019-05-21,2367.271,,,,358.677424242424,52079.962
1RP720189,2019-06-10,0,135,150,0.513525947,0,0
1RP720189,2019-06-20,0,101.5986717,116.5986717,0.745001325,0,0
1RP720189,2019-06-30,0,104.6966134,119.6966134,0.720222952,0,0
1RP720189,2019-07-20,127.01,105.4734469,120.4734469,0.690469005,19.2439393939394,2794.22
1RP720189,2019-07-30,23.448,110.9330629,125.9330629,,3.55272727272727,515.856
1RP720189,2019-08-09,388.846,108.4593393,123.4593393,0.714798521,58.9160606060606,8554.612
1RP720720,2016-12-22,0,133.3167614,148.3167614,0.657393369,0,0
1RP720720,2017-01-01,0,99.86510394,114.8651039,0.651650031,0,0
1RP720720,2017-01-11,0,117.1899563,132.1899563,0.702174965,0,0
1RP720720,2017-02-10,0,109.8501199,124.8501199,0.645424737,0,0
1RP720720,2017-02-20,0,104.767148,119.767148,0.692308552,0,0
1RP720720,2017-03-02,0,135,150,0.565029689,0,0
1RP720720,2017-03-12,0,93.09058615,108.0905861,0.684889072,0,0
1RP720720,2017-04-01,0,103.1636864,118.1636864,0.751595924,0,0
1RP720720,2017-04-11,58.62,104.2468399,119.2468399,0.712710036,8.88181818181818,1289.64
1RP720720,2017-05-01,491.431,135,150,0.425761244,74.4592424242424,10811.482
1RP720720,2017-05-11,0,96.18855337,111.1885534,0.725226279,0,0
1RP720720,2017-05-21,0,97.13232773,112.1323277,0.662302171,0,0
1RP720720,2017-05-31,12.701,98.49173554,113.4917355,0.675672679,1.92439393939394,279.422
1RP720720,2017-06-20,47.873,104.6847636,119.6847636,0.741015123,7.25348484848485,1053.206
1RP720720,2017-07-10,498.27,129.4797441,144.4797441,0.655138461,75.4954545454546,10961.94
1RP720720,2017-07-20,388.846,107.2187982,122.2187982,0.724632628,58.9160606060606,8554.612
1RP720720,2017-07-30,489.477,133.4232365,148.4232365,0.662995974,74.1631818181818,10768.494
1RP720720,2017-08-09,583.269,116.7314488,131.7314488,0.647925588,88.3740909090909,12831.918
1RP720720,2017-08-19,107.47,121.0757781,136.0757781,0.711492509,16.2833333333333,2364.34
1RP720720,2017-09-08,290.169,132.9298643,147.9298643,0.682825776,43.965,6383.718
1RP720720,2017-09-18,343.904,135,150,0.572501746,52.1066666666667,7565.888
1RP720720,2017-09-28,0,135,150,0.656016166,0,0
1RP720720,2017-10-08,98.677,135,150,0.578485897,14.9510606060606,2170.894
1RP720720,2017-10-28,0,133.9285714,148.9285714,0.592552993,0,0
1RP720720,2017-11-07,0,132.4404762,147.4404762,0.623750253,0,0
1RP720720,2017-11-17,246.204,,,,37.3036363636364,5416.488
1RP720720,2017-11-27,0,122.5180505,137.5180505,0.484248391,0,0
1RP720720,2017-12-07,0,103.4630739,118.4630739,0.602191707,0,0
1RP720720,2017-12-17,0,101.3175676,116.3175676,0.582447585,0,0
1RP720720,2017-12-27,1045.39,118.9589235,133.9589235,0.585898931,158.392424242424,22998.58
1RP720720,2018-01-06,103.562,135,150,0.673557829,15.6912121212121,2278.364
1RP720720,2018-01-26,0,135,150,0.622937933,0,0
1RP720720,2018-02-15,1018.034,132.227154,147.227154,0.692513675,154.247575757576,22396.748
1RP720720,2018-03-17,0,91.44745879,106.4474588,0.683972349,0,0
1RP720720,2018-04-16,667.291,106.8573351,121.8573351,0.677922727,101.104696969697,14680.402
1RP720720,2018-04-26,0,90.69948187,105.6994819,0.735696291,0,0
1RP720720,2018-05-06,2114.228,130.629275,145.629275,0.61689768,320.337575757576,46513.016
1RP720720,2018-05-26,0,109.8412698,124.8412698,0.638237069,0,0
1RP720720,2018-06-05,107.47,106.7449541,121.7449541,0.649336691,16.2833333333333,2364.34
1RP720720,2018-06-15,85.976,115.301479,130.301479,0.643957743,13.0266666666667,1891.472
1RP720720,2018-06-25,181.722,122.9865361,137.9865361,0.652918722,27.5336363636364,3997.884
1RP720720,2018-07-05,132.872,126.2980562,141.2980562,0.659719989,20.1321212121212,2923.184
1RP720720,2018-07-15,305.801,120.2397602,135.2397602,0.638831564,46.3334848484849,6727.622
1RP720720,2018-07-25,330.226,125.6159856,140.6159856,0.670449131,50.0342424242424,7264.972
1RP720720,2018-08-04,264.767,131.9741565,146.9741565,0.631695383,40.1162121212121,5824.874
1RP720720,2018-08-14,598.901,134.7307692,149.7307692,0.695420319,90.7425757575758,13175.822
1RP720720,2018-08-24,0,135,150,0.657366138,0,0
1RP720720,2018-09-03,613.556,135,150,0.67829991,92.9630303030303,13498.232
1RP720720,2018-09-13,0,135,150,0.759061638,0,0
1RP720720,2018-10-03,885.162,,,,134.115454545455,19473.564
1RP720720,2018-10-23,0,,,,0,0
1RP720720,2018-11-02,0,,,,0,0
1RP720720,2018-11-12,0,,,,0,0
1RP720720,2018-11-22,0,135,150,0.585306233,0,0
1RP720720,2018-12-02,9.77,135,150,0.635343255,1.48030303030303,214.94
1RP720720,2019-01-01,0,135,150,0.688478211,0,0
1RP720720,2019-01-21,306.778,122.4616935,137.4616935,0.615679735,46.4815151515152,6749.116
1RP720720,2019-02-20,0,103.5598306,118.5598306,0.687759552,0,0
1RP720720,2019-03-02,0,99.4349021,114.4349021,0.689685797,0,0
1RP720720,2019-03-12,0,93.56115108,108.5611511,0.734543358,0,0
1RP720720,2019-04-11,2017.505,134.0866511,149.0866511,0.65635089,305.682575757576,44385.11
1RP720720,2019-04-21,0,114.2554504,129.2554504,0.6463408,0,0
1RP720720,2019-05-01,1039.528,134.3196781,149.3196781,0.676876684,157.504242424242,22869.616
1RP720720,2019-05-11,0,98.82601054,113.8260105,0.66492634,0,0
1RP720720,2019-05-21,0,135,150,0.610238791,0,0
1RP720720,2019-06-10,2588.073,135,150,0.508090789,392.132272727273,56937.606
1RP720720,2019-06-20,0,103.5576923,118.5576923,0.687632839,0,0
1RP720720,2019-06-30,19.54,110.7753538,125.7753538,0.66174888,2.96060606060606,429.88
1RP720720,2019-07-20,68.39,115.7287823,130.7287823,0.624113461,10.3621212121212,1504.58
1RP720720,2019-07-30,132.872,119.0536913,134.0536913,,20.1321212121212,2923.184
1RP720720,2019-08-09,92.815,115.2365591,130.2365591,0.655809906,14.0628787878788,2041.93
1RP721598,2016-12-22,0,134.8701299,149.8701299,0.598292716,0,0
1RP721598,2017-01-01,0,115.0213447,130.0213447,0.589462264,0,0
1RP721598,2017-01-11,0,122.50342,137.50342,0.602602448,0,0
1RP721598,2017-02-10,0,100.752,115.752,0.638280398,0,0
1RP721598,2017-02-20,572.522,99.85647789,114.8564779,0.670728242,86.7457575757576,12595.484
1RP721598,2017-03-02,0,134.9309463,149.9309463,0.559283355,0,0
1RP721598,2017-03-12,66.436,100.7949126,115.7949126,0.650989397,10.0660606060606,1461.592
1RP721598,2017-04-01,0,112.1064581,127.1064581,0.69453212,0,0
1RP721598,2017-04-11,18.563,111.4493123,126.4493123,0.654828365,2.81257575757576,408.386
1RP721598,2017-05-01,596.947,135,150,0.418229512,90.4465151515152,13132.834
1RP721598,2017-05-11,0,101.5859375,116.5859375,0.687351659,0,0
1RP721598,2017-05-21,0,118.5417722,133.5417722,0.672284006,0,0
1RP721598,2017-05-31,82.068,108.5378107,123.5378107,0.624412719,12.4345454545455,1805.496
1RP721598,2017-06-20,196.377,114.4526627,129.4526627,0.6884964,29.7540909090909,4320.294
1RP721598,2017-07-10,299.939,135,150,0.611111481,45.445303030303,6598.658
1RP721598,2017-07-20,719.072,113.2302937,128.2302937,0.686254945,108.950303030303,15819.584
1RP721598,2017-07-30,552.005,135,150,0.61416829,83.6371212121212,12144.11
1RP721598,2017-08-09,0,127.7388535,142.7388535,0.611143404,0,0
1RP721598,2017-08-19,118.217,132.6428571,147.6428571,0.656625059,17.9116666666667,2600.774
1RP721598,2017-09-08,192.469,135,150,0.626017508,29.1619696969697,4234.318
1RP721598,2017-09-18,57.643,135,150,0.550952597,8.73378787878788,1268.146
1RP721598,2017-09-28,85.976,135,150,0.598987762,13.0266666666667,1891.472
1RP721598,2017-10-08,5.862,,,,0.888181818181818,128.964
1RP721598,2017-10-28,0,,,,0,0
1RP721598,2017-11-07,0,113.1818182,128.1818182,0.597621688,0,0
1RP721598,2017-11-17,10.747,,,,1.62833333333333,236.434
1RP721598,2017-11-27,0,134.8972603,149.8972603,0.51039045,0,0
1RP721598,2017-12-07,0,115.2236136,130.2236136,0.563031404,0,0
1RP721598,2017-12-17,103.562,111.3245033,126.3245033,0.540876507,15.6912121212121,2278.364
1RP721598,2017-12-27,145.573,109.7368421,124.7368421,0.607297145,22.0565151515152,3202.606
1RP721598,2018-01-06,0,123.4047109,138.4047109,0.577423295,0,0
1RP721598,2018-01-26,0,135,150,0.56088654,0,0
1RP721598,2018-02-15,387.869,122.0504926,137.0504926,0.676053663,58.7680303030303,8533.118
1RP721598,2018-03-17,0,97.48427673,112.4842767,0.638889645,0,0
1RP721598,2018-04-16,0,113.5947551,128.5947551,0.698353784,0,0
1RP721598,2018-04-26,77.183,95.87023687,110.8702369,0.67983583,11.6943939393939,1698.026
1RP721598,2018-05-06,1547.568,132.3184358,147.3184358,0.612006688,234.48,34046.496
1RP721598,2018-05-26,0,133.9084771,148.9084771,0.609829859,0,0
1RP721598,2018-06-05,0,114.0062112,129.0062112,0.590243618,0,0
1RP721598,2018-06-15,317.525,120.6672598,135.6672598,0.619057485,48.1098484848485,6985.55
1RP721598,2018-06-25,125.056,127.9518072,142.9518072,0.621456727,18.9478787878788,2751.232
1RP721598,2018-07-05,240.342,127.22,142.22,0.601642276,36.4154545454546,5287.524
1RP721598,2018-07-15,0,127.0893855,142.0893855,0.60490196,0,0
1RP721598,2018-07-25,246.204,132.2939347,147.2939347,0.63925672,37.3036363636364,5416.488
1RP721598,2018-08-04,86.953,134.9729242,149.9729242,0.59741785,13.174696969697,1912.966
1RP721598,2018-08-14,230.572,135,150,0.650917132,34.9351515151515,5072.584
1RP721598,2018-08-24,123.102,135,150,0.604760464,18.6518181818182,2708.244
1RP721598,2018-09-03,187.584,,,,28.4218181818182,4126.848
1RP721598,2018-09-13,0,,,,0,0
1RP721598,2018-10-03,0,,,,0,0
1RP721598,2018-10-23,0,,,,0,0
1RP721598,2018-11-02,0,,,,0,0
1RP721598,2018-11-12,0,,,,0,0
1RP721598,2018-11-22,0,,,,0,0
1RP721598,2018-12-02,0,,,,0,0
1RP721598,2019-01-01,0,135,150,0.617175863,0,0
1RP721598,2019-01-21,0,132.596831,147.596831,0.553730386,0,0
1RP721598,2019-02-20,0,106.1396777,121.1396777,0.63083776,0,0
1RP721598,2019-03-02,0,108.2626882,123.2626882,0.612782588,0,0
1RP721598,2019-03-12,0,98.97985537,113.9798554,0.681747075,0,0
1RP721598,2019-04-11,282.353,115.2641166,130.2641166,0.741663649,42.7807575757576,6211.766
1RP721598,2019-04-21,57.643,109.9685139,124.9685139,0.693327889,8.73378787878788,1268.146
1RP721598,2019-05-01,230.572,128.4985207,143.4985207,0.696442849,34.9351515151515,5072.584
1RP721598,2019-05-11,0,100.88515,115.88515,0.649895555,0,0
1RP721598,2019-05-21,0,135,150,0.60651845,0,0
1RP721598,2019-06-10,1709.75,135,150,0.514898426,259.05303030303,37614.5
1RP721598,2019-06-20,0,104.9217731,119.9217731,0.678530965,0,0
1RP721598,2019-06-30,18.563,113.7128713,128.7128713,0.653040467,2.81257575757576,408.386
1RP721598,2019-07-20,583.269,124.9019608,139.9019608,0.585123764,88.3740909090909,12831.918
1RP721598,2019-07-30,183.676,127.8493151,142.8493151,,27.829696969697,4040.872
1RP721598,2019-08-09,171.952,124.1696751,139.1696751,0.60576004,26.0533333333333,3782.944
1RP722399,2016-12-22,0,116.5276695,131.5276695,0.698922318,0,0
1RP722399,2017-01-01,0,95.12249443,110.1224944,0.707793316,0,0
1RP722399,2017-01-11,941.828,134.1775457,149.1775457,0.706199229,142.701212121212,20720.216
1RP722399,2017-02-10,0,117.7951002,132.7951002,0.719079984,0,0
1RP722399,2017-02-20,0,92.06013363,107.0601336,0.720104368,0,0
1RP722399,2017-03-02,96.723,107.8725962,122.8725962,0.643664654,14.655,2127.906
1RP722399,2017-03-12,205.17,114.3786127,129.3786127,0.725407654,31.0863636363636,4513.74
1RP722399,2017-04-01,0,109.5808383,124.5808383,0.737053915,0,0
1RP722399,2017-04-11,0,108.2198953,123.2198953,0.702216334,0,0
1RP722399,2017-05-01,789.416,135,150,0.431398218,119.608484848485,17367.152
1RP722399,2017-05-11,0,96.08711839,111.0871184,0.7166252,0,0
1RP722399,2017-05-21,0,122.3402675,137.3402675,0.69423609,0,0
1RP722399,2017-05-31,298.962,113.2932692,128.2932692,0.647695855,45.2972727272727,6577.164
1RP722399,2017-06-20,0,109.0929535,124.0929535,0.726854794,0,0
1RP722399,2017-07-10,843.151,135,150,0.629829857,127.750151515152,18549.322
1RP722399,2017-07-20,0,114.4952951,129.4952951,0.701219721,0,0
1RP722399,2017-07-30,1017.057,135,150,0.616617784,154.099545454545,22375.254
1RP722399,2017-08-09,0,130.4651163,145.4651163,0.603104544,0,0
1RP722399,2017-08-19,213.963,133.0258303,148.0258303,0.652419036,32.4186363636364,4707.186
1RP722399,2017-09-08,0,135,150,0.68528485,0,0
1RP722399,2017-09-18,714.187,135,150,0.529967745,108.210151515152,15712.114
1RP722399,2017-09-28,136.78,,,,20.7242424242424,3009.16
1RP722399,2017-10-08,0,,,,0,0
